x,y,smape_val
0.0001676832936811008,0.5,13.587271564274994
0.0001676832936811008,0.6000000000000001,13.355064458144733
0.0001676832936811008,0.7000000000000001,13.118334189662997
0.0001676832936811008,0.8,12.912330586108004
0.0001676832936811008,0.9,12.750469190428484
0.0001676832936811008,1.0,12.65693577985112
0.00022229964825261936,0.0,14.990415070784632
0.00022229964825261936,0.1,14.800629995954772
0.00022229964825261936,0.2,14.607057647188714
0.00022229964825261936,0.30000000000000004,14.395987126351503
0.00022229964825261936,0.4,14.173039817317248
0.00022229964825261936,0.5,13.925916840588314
0.00022229964825261936,0.6000000000000001,13.651633463931098
0.00022229964825261936,0.7000000000000001,13.347715736967858
0.00022229964825261936,0.8,13.038548450405765
0.00022229964825261936,0.9,12.799056006384479
0.00022229964825261936,1.0,12.65494039901848
0.00029470517025518075,0.0,15.48994905499987
0.00029470517025518075,0.1,15.300882933353371
0.00029470517025518075,0.2,15.092008921679492
0.00029470517025518075,0.30000000000000004,14.85621656696296
0.00029470517025518075,0.4,14.59602426840517
0.00029470517025518075,0.5,14.314526457277262
0.00029470517025518075,0.6000000000000001,14.001753103134762
0.00029470517025518075,0.7000000000000001,13.643724480854216
0.00029470517025518075,0.8,13.240252425485608
0.00029470517025518075,0.9,12.864896098787057
0.00029470517025518075,1.0,12.65230532320759
0.0003906939937054614,0.0,16.03435323762928
0.0003906939937054614,0.1,15.829669699282148
0.0003906939937054614,0.2,15.600679089853212
0.0003906939937054614,0.30000000000000004,15.35279850449785
0.0003906939937054614,0.4,15.079944907198307
0.0003906939937054614,0.5,14.757032694494846
0.0003906939937054614,0.6000000000000001,14.398240375760174
0.0003906939937054614,0.7000000000000001,13.992152724557982
0.0003906939937054614,0.8,13.507320867718434
0.0003906939937054614,0.9,12.974323621757353
0.0003906939937054614,1.0,12.648845181307014
0.000517947467923121,0.0,16.64405086858654
0.000517947467923121,0.1,16.412994792633214
0.000517947467923121,0.2,16.153476300238204
0.000517947467923121,0.30000000000000004,15.887697992457278
0.000517947467923121,0.4,15.586853092935895
0.000517947467923121,0.5,15.255726044401033
0.000517947467923121,0.6000000000000001,14.858465552799945
0.000517947467923121,0.7000000000000001,14.38716226402122
0.000517947467923121,0.8,13.83091163262036
0.000517947467923121,0.9,13.128719179483262
0.000517947467923121,1.0,12.644505429442871
0.0006866488450042995,0.0,17.29095735828553
0.0006866488450042995,0.1,17.046114764036247
0.0006866488450042995,0.2,16.771337856528916
0.0006866488450042995,0.30000000000000004,16.476997388068533
0.0006866488450042995,0.4,16.137188153462315
0.0006866488450042995,0.5,15.776446509575953
0.0006866488450042995,0.6000000000000001,15.35452033897266
0.0006866488450042995,0.7000000000000001,14.84444975779148
0.0006866488450042995,0.8,14.204293747595461
0.0006866488450042995,0.9,13.364636584434745
0.0006866488450042995,1.0,12.63912863044585
0.0009102981779915214,0.0,18.00327058490987
0.0009102981779915214,0.1,17.724623053026882
0.0009102981779915214,0.2,17.430585364905383
0.0009102981779915214,0.30000000000000004,17.111466407422846
0.0009102981779915214,0.4,16.751015498832317
0.0009102981779915214,0.5,16.35051893020051
0.0009102981779915214,0.6000000000000001,15.888299109802476
0.0009102981779915214,0.7000000000000001,15.339718459814044
0.0009102981779915214,0.8,14.6279999976241
0.0009102981779915214,0.9,13.66542042132656
0.0009102981779915214,1.0,12.632581354452771
0.0012067926406393284,0.0,18.76986237712786
0.0012067926406393284,0.1,18.48170688105306
0.0012067926406393284,0.2,18.159945862350508
0.0012067926406393284,0.30000000000000004,17.800824990305383
0.0012067926406393284,0.4,17.413273760285264
0.0012067926406393284,0.5,16.97766043502547
0.0012067926406393284,0.6000000000000001,16.472995039344674
0.0012067926406393284,0.7000000000000001,15.871038668369138
0.0012067926406393284,0.8,15.113377572108067
0.0012067926406393284,0.9,14.014288763537778
0.0012067926406393284,1.0,12.624374084929737
0.0015998587196060557,0.0,19.632310580163534
0.0015998587196060557,0.1,19.304273817971513
0.0015998587196060557,0.2,18.94045959584619
0.0015998587196060557,0.30000000000000004,18.56029271963184
0.0015998587196060557,0.4,18.141898179078744
0.0015998587196060557,0.5,17.657199109243997
0.0015998587196060557,0.6000000000000001,17.10815609546581
0.0015998587196060557,0.7000000000000001,16.451091772290233
0.0015998587196060557,0.8,15.61992144209767
0.0015998587196060557,0.9,14.402888411803575
0.0015998587196060557,1.0,12.614226818795595
0.0021209508879201882,0.0,20.51474930503975
0.0021209508879201882,0.1,20.16292576980803
0.0021209508879201882,0.2,19.812667210340027
0.0021209508879201882,0.30000000000000004,19.395334945730912
0.0021209508879201882,0.4,18.920730423025933
0.0021209508879201882,0.5,18.41161242070341
0.0021209508879201882,0.6000000000000001,17.80460440052081
0.0021209508879201882,0.7000000000000001,17.08902717986357
0.0021209508879201882,0.8,16.174487631026565
0.0021209508879201882,0.9,14.864404570101092
0.0021209508879201882,1.0,12.594405390634215
0.0028117686979742284,0.0,21.52447826692305
0.0028117686979742284,0.1,21.139724034609216
0.0028117686979742284,0.2,20.71584599607815
0.0028117686979742284,0.30000000000000004,20.25760293274004
0.0028117686979742284,0.4,19.790472915792495
0.0028117686979742284,0.5,19.225635419577355
0.0028117686979742284,0.6000000000000001,18.563144288832408
0.0028117686979742284,0.7000000000000001,17.787204186467033
0.0028117686979742284,0.8,16.786649702773595
0.0028117686979742284,0.9,15.352712719708947
0.0028117686979742284,1.0,12.57405514637377
0.0037275937203149353,0.0,22.53409212935591
0.0037275937203149353,0.1,22.150243315365888
0.0037275937203149353,0.2,21.732288389723358
0.0037275937203149353,0.30000000000000004,21.255695529335355
0.0037275937203149353,0.4,20.692420629482033
0.0037275937203149353,0.5,20.080669789572113
0.0037275937203149353,0.6000000000000001,19.40131623638436
0.0037275937203149353,0.7000000000000001,18.541490759249132
0.0037275937203149353,0.8,17.457814799956665
0.0037275937203149353,0.9,15.88419592853853
0.0037275937203149353,1.0,12.559326714377312
0.00494171336132383,0.0,23.588931926063076
0.00494171336132383,0.1,23.1926332238043
0.00494171336132383,0.2,22.75192153624356
0.00494171336132383,0.30000000000000004,22.26003114679514
0.00494171336132383,0.4,21.70892537013438
0.00494171336132383,0.5,21.047647886085244
0.00494171336132383,0.6000000000000001,20.260384951859308
0.00494171336132383,0.7000000000000001,19.377629930378415
0.00494171336132383,0.8,18.204198207372567
0.00494171336132383,0.9,16.454688892364114
0.00494171336132383,1.0,12.532569091283774
0.006551285568595505,0.0,24.606755611834448
0.006551285568595505,0.1,24.229884026648072
0.006551285568595505,0.2,23.79961636058834
0.006551285568595505,0.30000000000000004,23.307711075856126
0.006551285568595505,0.4,22.72562132086227
0.006551285568595505,0.5,22.05762759345122
0.006551285568595505,0.6000000000000001,21.264153831646713
0.006551285568595505,0.7000000000000001,20.233663943289976
0.006551285568595505,0.8,18.987138767134564
0.006551285568595505,0.9,17.11120216011695
0.006551285568595505,1.0,12.501643378185381
0.008685113737513517,0.0,25.67533184084204
0.008685113737513517,0.1,25.270950583937967
0.008685113737513517,0.2,24.823217481704297
0.008685113737513517,0.30000000000000004,24.33794513352108
0.008685113737513517,0.4,23.773211863996966
0.008685113737513517,0.5,23.093106754933622
0.008685113737513517,0.6000000000000001,22.252622891464306
0.008685113737513517,0.7000000000000001,21.23731286531808
0.008685113737513517,0.8,19.83874400786788
0.008685113737513517,0.9,17.82440387748131
0.008685113737513517,1.0,12.458684555123861
0.011513953993264466,0.0,26.797614303003108
0.011513953993264466,0.1,26.361269867668298
0.011513953993264466,0.2,25.898290380619
0.011513953993264466,0.30000000000000004,25.385254689461696
0.011513953993264466,0.4,24.79766527653471
0.011513953993264466,0.5,24.133037993390236
0.011513953993264466,0.6000000000000001,23.31034411596392
0.011513953993264466,0.7000000000000001,22.224187648722264
0.011513953993264466,0.8,20.765988345019235
0.011513953993264466,0.9,18.577953336691646
0.011513953993264466,1.0,12.409334425089003
0.01526417967175233,0.0,28.081003290357252
0.01526417967175233,0.1,27.63369542774598
0.01526417967175233,0.2,27.0809360645085
0.01526417967175233,0.30000000000000004,26.488571782434043
0.01526417967175233,0.4,25.872776465360843
0.01526417967175233,0.5,25.161489850074414
0.01526417967175233,0.6000000000000001,24.343399148580907
0.01526417967175233,0.7000000000000001,23.28094809140491
0.01526417967175233,0.8,21.779920902720615
0.01526417967175233,0.9,19.40495726663844
0.01526417967175233,1.0,12.361556191642944
0.02023589647725157,0.0,29.048065319342374
0.02023589647725157,0.1,28.678360281312248
0.02023589647725157,0.2,28.290041662377458
0.02023589647725157,0.30000000000000004,27.77252868895617
0.02023589647725157,0.4,27.07003019037224
0.02023589647725157,0.5,26.256862696537098
0.02023589647725157,0.6000000000000001,25.390963257593217
0.02023589647725157,0.7000000000000001,24.312883915220812
0.02023589647725157,0.8,22.806485063841542
0.02023589647725157,0.9,20.274741017284732
0.02023589647725157,1.0,12.317230329000482
0.026826957952797232,0.0,30.537656899338756
0.026826957952797232,0.1,29.86711713666018
0.026826957952797232,0.2,29.28281316103855
0.026826957952797232,0.30000000000000004,28.75269506575686
0.026826957952797232,0.4,28.248060410099818
0.026826957952797232,0.5,27.532816108368465
0.026826957952797232,0.6000000000000001,26.532153429546014
0.026826957952797232,0.7000000000000001,25.362358594563634
0.026826957952797232,0.8,23.8508001980618
0.026826957952797232,0.9,21.27681111887045
0.026826957952797232,1.0,12.265729657190557
0.03556480306223127,0.0,31.90589394515809
0.03556480306223127,0.1,31.485912243237184
0.03556480306223127,0.2,30.932373195646818
0.03556480306223127,0.30000000000000004,30.091689523748215
0.03556480306223127,0.4,29.26509715059174
0.03556480306223127,0.5,28.541839864076156
0.03556480306223127,0.6000000000000001,27.764325683983305
0.03556480306223127,0.7000000000000001,26.524707362104884
0.03556480306223127,0.8,24.87393109204733
0.03556480306223127,0.9,22.294359927312986
0.03556480306223127,1.0,12.214717282022901
0.04714866363457393,0.0,33.64776863437419
0.04714866363457393,0.1,32.91474254225982
0.04714866363457393,0.2,32.1700990031931
0.04714866363457393,0.30000000000000004,31.5734334250554
0.04714866363457393,0.4,30.917339880918863
0.04714866363457393,0.5,29.798485975669742
0.04714866363457393,0.6000000000000001,28.746775860577472
0.04714866363457393,0.7000000000000001,27.721890068864603
0.04714866363457393,0.8,26.008323825731722
0.04714866363457393,0.9,23.336763984690307
0.04714866363457393,1.0,12.156087934986536
0.06250551925273969,0.0,35.50496959739849
0.06250551925273969,0.1,34.888261938988336
0.06250551925273969,0.2,34.104715449582166
0.06250551925273969,0.30000000000000004,33.166706954327154
0.06250551925273969,0.4,32.1212685786103
0.06250551925273969,0.5,31.295854728313653
0.06250551925273969,0.6000000000000001,30.218693401104318
0.06250551925273969,0.7000000000000001,28.738723919017673
0.06250551925273969,0.8,27.197525582558473
0.06250551925273969,0.9,24.38144236538024
0.06250551925273969,1.0,12.134364302497831
0.08286427728546841,0.0,37.77766706062063
0.08286427728546841,0.1,37.00366636060479
0.08286427728546841,0.2,36.000507941509326
0.08286427728546841,0.30000000000000004,34.99220420409891
0.08286427728546841,0.4,34.083877321474496
0.08286427728546841,0.5,32.85820590831352
0.08286427728546841,0.6000000000000001,31.443486670336323
0.08286427728546841,0.7000000000000001,30.26469146347232
0.08286427728546841,0.8,28.248097969426507
0.08286427728546841,0.9,25.563901495242654
0.08286427728546841,1.0,12.116269932180046
0.10985411419875568,0.0,40.134661303365824
0.10985411419875568,0.1,39.27466171652205
0.10985411419875568,0.2,38.217951645373
0.10985411419875568,0.30000000000000004,37.174989305506415
0.10985411419875568,0.4,36.048526278365415
0.10985411419875568,0.5,34.5842348791428
0.10985411419875568,0.6000000000000001,33.30280271640064
0.10985411419875568,0.7000000000000001,31.4214373584512
0.10985411419875568,0.8,29.64289376354271
0.10985411419875568,0.9,26.59666683393029
0.10985411419875568,1.0,12.248710915695469
0.14563484775012442,0.0,42.65427996636738
0.14563484775012442,0.1,41.713825327684674
0.14563484775012442,0.2,40.66636597008213
0.14563484775012442,0.30000000000000004,39.472872488934954
0.14563484775012442,0.4,38.24787601106482
0.14563484775012442,0.5,36.69231234118263
0.14563484775012442,0.6000000000000001,35.13409250322113
0.14563484775012442,0.7000000000000001,33.206022126167014
0.14563484775012442,0.8,30.801493968117793
0.14563484775012442,0.9,27.76600797949005
0.14563484775012442,1.0,12.394466858530759
0.19306977288832491,0.0,45.21561582942667
0.19306977288832491,0.1,44.28337679224881
0.19306977288832491,0.2,43.182839808202914
0.19306977288832491,0.30000000000000004,41.9968401975947
0.19306977288832491,0.4,40.627199981428596
0.19306977288832491,0.5,39.01318291437419
0.19306977288832491,0.6000000000000001,37.249554155295975
0.19306977288832491,0.7000000000000001,35.093047537829065
0.19306977288832491,0.8,32.44276005399902
0.19306977288832491,0.9,28.967573251956964
0.19306977288832491,1.0,12.590251989803752
0.2559547922699533,0.0,47.7706005284792
0.2559547922699533,0.1,46.855906878957114
0.2559547922699533,0.2,45.7753077614541
0.2559547922699533,0.30000000000000004,44.55380020959779
0.2559547922699533,0.4,43.16740058422689
0.2559547922699533,0.5,41.52336747707332
0.2559547922699533,0.6000000000000001,39.533017791364635
0.2559547922699533,0.7000000000000001,37.13098326669651
0.2559547922699533,0.8,34.205026630209176
0.2559547922699533,0.9,30.382959540762002
0.2559547922699533,1.0,12.903870831011924
0.33932217718953295,0.0,50.23001269892205
0.33932217718953295,0.1,49.33583138021751
0.33932217718953295,0.2,48.31596862147184
0.33932217718953295,0.30000000000000004,47.146137459146736
0.33932217718953295,0.4,45.75481895738331
0.33932217718953295,0.5,44.08528902947392
0.33932217718953295,0.6000000000000001,42.06343831221526
0.33932217718953295,0.7000000000000001,39.50787149367541
0.33932217718953295,0.8,36.23012816741767
0.33932217718953295,0.9,31.799908224265366
0.33932217718953295,1.0,13.219480095049397
0.44984326689694437,0.0,52.46496595319865
0.44984326689694437,0.1,51.66969920515048
0.44984326689694437,0.2,50.739524363149734
0.44984326689694437,0.30000000000000004,49.631403347692284
0.44984326689694437,0.4,48.2964556824402
0.44984326689694437,0.5,46.677777225791814
0.44984326689694437,0.6000000000000001,44.65294604343516
0.44984326689694437,0.7000000000000001,42.030603653646125
0.44984326689694437,0.8,38.4753826148097
0.44984326689694437,0.9,33.46274032549261
0.44984326689694437,1.0,13.607168211613413
0.5963623316594636,0.0,54.42070572803524
0.5963623316594636,0.1,53.735516140384874
0.5963623316594636,0.2,52.92158048831457
0.5963623316594636,0.30000000000000004,51.93872216977241
0.5963623316594636,0.4,50.72869932411146
0.5963623316594636,0.5,49.207218673449134
0.5963623316594636,0.6000000000000001,47.243150585916496
0.5963623316594636,0.7000000000000001,44.639661432354785
0.5963623316594636,0.8,40.95109579984019
0.5963623316594636,0.9,35.372252047830315
0.5963623316594636,1.0,13.936767208531323
0.7906043210907702,0.0,56.07306055206877
0.7906043210907702,0.1,55.50713254526062
0.7906043210907702,0.2,54.8199700833996
0.7906043210907702,0.30000000000000004,53.97635420236788
0.7906043210907702,0.4,52.921755982262106
0.7906043210907702,0.5,51.56549433236404
0.7906043210907702,0.6000000000000001,49.75961258133496
0.7906043210907702,0.7000000000000001,47.24435555688798
0.7906043210907702,0.8,43.55952291247978
0.7906043210907702,0.9,37.554663685749624
0.7906043210907702,1.0,14.369016268032803
1.0481131341546852,0.0,57.39514166176043
1.0481131341546852,0.1,56.954186332418985
1.0481131341546852,0.2,56.40512529520356
1.0481131341546852,0.30000000000000004,55.71571178355925
1.0481131341546852,0.4,54.83288180614044
1.0481131341546852,0.5,53.665426729026514
1.0481131341546852,0.6000000000000001,52.07521724419804
1.0481131341546852,0.7000000000000001,49.78213190597241
1.0481131341546852,0.8,46.20350771979497
1.0481131341546852,0.9,39.964927623226814
1.0481131341546852,1.0,14.883086521711512
1.3894954943731361,0.0,58.36240691279422
1.3894954943731361,0.1,58.05572130851441
1.3894954943731361,0.2,57.65543035625985
1.3894954943731361,0.30000000000000004,57.125400744165034
1.3894954943731361,0.4,56.4212074071728
1.3894954943731361,0.5,55.46554372229292
1.3894954943731361,0.6000000000000001,54.123959728054835
1.3894954943731361,0.7000000000000001,52.11474229066656
1.3894954943731361,0.8,48.83258505291197
1.3894954943731361,0.9,42.576707637341975
1.3894954943731361,1.0,15.480166226573969
1.8420699693267164,0.0,58.95868028002438
1.8420699693267164,0.1,58.78650098294654
1.8420699693267164,0.2,58.53699728672112
1.8420699693267164,0.30000000000000004,58.17954471818476
1.8420699693267164,0.4,57.67510227113471
1.8420699693267164,0.5,56.94200003462958
1.8420699693267164,0.6000000000000001,55.85702484704993
1.8420699693267164,0.7000000000000001,54.17416595278628
1.8420699693267164,0.8,51.290418132705774
1.8420699693267164,0.9,45.337274579141
1.8420699693267164,1.0,16.235291841873217
2.4420530945486503,0.0,59.181436597947744
2.4420530945486503,0.1,59.13813012317958
2.4420530945486503,0.2,59.0387990098411
2.4420530945486503,0.30000000000000004,58.854501981658615
2.4420530945486503,0.4,58.55024835846538
2.4420530945486503,0.5,58.05794823601078
2.4420530945486503,0.6000000000000001,57.264833896698484
2.4420530945486503,0.7000000000000001,55.9220513088658
2.4420530945486503,0.8,53.49069381246456
2.4420530945486503,0.9,48.08279952896432
2.4420530945486503,1.0,17.055623255781164
3.2374575428176406,0.0,59.03117097551498
3.2374575428176406,0.1,59.108174860184626
3.2374575428176406,0.2,59.148404111842545
3.2374575428176406,0.30000000000000004,59.13280297566682
3.2374575428176406,0.4,59.03077662915507
3.2374575428176406,0.5,58.77605065118099
3.2374575428176406,0.6000000000000001,58.27916270632546
3.2374575428176406,0.7000000000000001,57.32105145983911
3.2374575428176406,0.8,55.397041470973626
3.2374575428176406,0.9,50.68977919428889
3.2374575428176406,1.0,18.2377398676616
4.291934260128778,0.0,58.51292201656207
4.291934260128778,0.1,58.68509087716948
4.291934260128778,0.2,58.85130538190484
4.291934260128778,0.30000000000000004,58.99325214795718
4.291934260128778,0.4,59.08385306133661
4.291934260128778,0.5,59.06811552746889
4.291934260128778,0.6000000000000001,58.871769544997875
4.291934260128778,0.7000000000000001,58.31243888086695
4.291934260128778,0.8,56.92855142280947
4.291934260128778,0.9,53.08580838400038
4.291934260128778,1.0,19.992998568767316
5.689866029018294,0.0,57.639304792445344
5.689866029018294,0.1,57.89981877978244
5.689866029018294,0.2,58.152123306678675
5.689866029018294,0.30000000000000004,58.401425420559015
5.689866029018294,0.4,58.65079483023787
5.689866029018294,0.5,58.86359595696056
5.689866029018294,0.6000000000000001,58.96987739208367
5.689866029018294,0.7000000000000001,58.81470946995778
5.689866029018294,0.8,58.007528159782794
5.689866029018294,0.9,55.109188444963976
5.689866029018294,1.0,22.533360578145626
7.54312006335461,0.0,56.448244874989825
7.54312006335461,0.1,56.794795427509726
7.54312006335461,0.2,57.14420078526968
7.54312006335461,0.30000000000000004,57.48844551883718
7.54312006335461,0.4,57.83108346314815
7.54312006335461,0.5,58.19070808668941
7.54312006335461,0.6000000000000001,58.521983471387564
7.54312006335461,0.7000000000000001,58.7091641257948
7.54312006335461,0.8,58.455272494649044
7.54312006335461,0.9,56.55846901882603
7.54312006335461,1.0,25.8499114032852
10.000000000000002,0.0,55.049116003641174
10.000000000000002,0.1,55.43949678166704
10.000000000000002,0.2,55.85446239128433
10.000000000000002,0.30000000000000004,56.287986138064774
10.000000000000002,0.4,56.73238159265921
10.000000000000002,0.5,57.188185339550515
10.000000000000002,0.6000000000000001,57.6882408696745
10.000000000000002,0.7000000000000001,58.1541857462764
10.000000000000002,0.8,58.341242133923075
10.000000000000002,0.9,57.30788244708146
10.000000000000002,1.0,29.82491635435769
